abreviátor;Q176020
saxofonista;Q12800682
saxofonistka;Q12800682
sazeč;Q4108101
sazečka;Q4108101
sbormistr;Q1076502
sbormistryně;Q1076502
scenárista;Q28389
scenáristka;Q28389
scénograf;Q2707485
scénografka;Q2707485
sdruženář;Q13382605
sdruženářka;Q13382605
sedlář;Q1760988
sedmibojař;Q21141393
sedmibojařka;Q21141393
seismolog;Q12051314
seismoložka;Q12051314
sekretář;Q80687
sekretářka;Q80687
sekuriťák;Q856887
selenograf;Q17276298
sémiotička;Q16402907
sémiotik;Q16402907
sexuolog;Q2920595
sexuoložka;Q2920595
showrunner;Q1440873
signalista;Q1455706
sinolog;Q15255771
sinoložka;Q15255771
sítařství;Q9337285
skandinavista;Q26700841
skandinavistka;Q26700841
skateboardista;Q17502714
skateboardistka;Q17502714
skeletonista;Q13388442
skladnice;Q1391362
skladník;Q1391362
sklenář;Q664283
skript;Q1263187
skřipkař;Q3560496
slavista;Q15976341
slavistka;Q15976341
sloupkař;Q1086863
sloupkařka;Q1086863
slovenista;Q60538989
slovenistka;Q60538989
sociobiolog;Q19356916
sociolingvista;Q15976717
sociolingvistka;Q15976717
sociolog;Q2306091
socioložka;Q2306091
softballista;Q13388586
softballistka;Q13388586
sochař;Q1281618
sochařka;Q1281618
sommelier;Q191493
soprán;Q30903
soudce;Q16533
soudkyně;Q16533
speleolog;Q16742175
speleoložka;Q16742175
spirituál;Q45684
spisovatel;Q36180
spisovatelka;Q36180
sprinter;Q4009406
sprinterka;Q4009406
statička;Q2305987
statik;Q2305987
statistička;Q2732142
statistik;Q2732142
stenograf;Q18810149
stenografka;Q18810149
stevard;Q95613235
stomatolog;Q16061291
stomatoložka;Q16061291
strojvedoucí;Q2775569
střihač;Q7042855
střihačka;Q7042855
studnař;Q992778
suflér;Q1126281
supermodelka;Q865851
šachista;Q10873124
šachistka;Q10873124
šansoniér;Q13391399
šansoniérka;Q13391399
šarlatánka;Q22082749
šéfdirigent;Q1198887
šéfkuchař;Q3499072
šéfkuchařka;Q3499072
šéfredaktor;Q589298
šéfredaktorka;Q589298
školník;Q10405943
štukatér;Q15284879
taekwondista;Q13382533
taekwondistka;Q13382533
tanečnice;Q5716684
tanečník;Q5716684
tankista;Q4451210
taxonom;Q1907198
taxonomka;Q1907198
teatrolog;Q10379007
teatroložka;Q10379007
technička;Q5352191
telegrafista;Q2024200
telegrafistka;Q2024200
tenista;Q10833314
tenistka;Q10833314
teolog;Q1234713
teoložka;Q1234713
terapeut;Q2419397
tesařství;Q203605
tetrarcha;Q2623293
textař;Q822146
textařka;Q822146
tibetolog;Q1864603
tiskařka;Q175151
tlumočnice;Q11085831
tlumočník;Q11085831
topička;Q1147709
topograf;Q2443377
topolog;Q18663426
topoložka;Q18663426
toreador;Q549322
toxikolog;Q4459623
toxikoložka;Q4459623
transfuziolog;Q60176870
transfuzioložka;Q60176870
translatolog;Q49199851
translatoložka;Q49199851
transplantolog;Q7834824
transplantoložka;Q7834824
triatlonista;Q15306067
triatlonistka;Q15306067
trojskokan;Q13848274
trumpetista;Q12377274
trumpetistka;Q12377274
turkolog;Q13210922
turkoložka;Q13210922
učitel;Q37226
učitelka;Q37226
ufolog;Q18921227
ufoložka;Q18921227
ultramaratonec;Q19827218
umělec;Q483501
umělkyně;Q483501
urbanista;Q131062
urbanistka;Q131062
urolog;Q17345122
uroložka;Q17345122
úřednice;Q212238
úředník;Q599151
varhanář;Q1937431
varhanářka;Q1937431
varhanice;Q765778
varhaník;Q765778
včelař;Q852389
včelařka;Q852389
vědec;Q901
vědkyně;Q901
vexilolog;Q58054039
vibrafonista;Q21855974
videograf;Q3766177
vinař;Q897317
violista;Q899758
violistka;Q899758
violoncellista;Q13219637
violoncellistka;Q13219637
virolog;Q15634281
viroložka;Q15634281
vojačka;Q4991371
voják;Q4991371
vojevůdce;Q1402561
vojevůdkyně;Q1402561
vokalista;Q2643890
vokalistka;Q2643890
volejbalista;Q15117302
volejbalistka;Q15117302
vulkanolog;Q7940086
vulkanoložka;Q7940086
vydavatel;Q2516866
vydavatelka;Q2516866
vychovatel;Q974144
vychovatelka;Q974144
vynálezce;Q205375
vynálezkyně;Q205375
výpravčí;Q1392297
vypravěč;Q755070
vypravěčka;Q11620676
výrobkyně;Q6606110
výsadkář;Q749387
výtvarnice;Q3391743
výtvarník;Q3391743
vývojář;Q183888
vývojářka;Q183888
windsurfista;Q13382487
zahradnice;Q3140857
zahradník;Q3140857
záchranář;Q17126809
záchranářka;Q17126809
zámečnice;Q3479990
zámečník;Q3479990
zápasnice;Q12369333
zápasník;Q12369333
závodnice;Q378622
závodník;Q378622
závorář;Q152307
závozník;Q19941977
zbrojíř;Q885444
zemědělec;Q131512
zemědělkyně;Q131512
zeměměřič;Q294126
zeměměřička;Q294126
zlatnice;Q211423
zlatník;Q211423
zlatokop;Q19691902
zlatotepec;Q1752776
zoolog;Q350979
zooložka;Q350979
zootechnička;Q220364
zootechnik;Q220364
zpěvačka;Q177220
zpěvák;Q177220
zubař;Q27349
zubařka;Q27349
zvukař;Q2442108
železničář;Q7063944
ženistka;Q151197
životopisec;Q864380
životopiskyně;Q864380
žokej;Q846750
žokejka;Q846750
žoldnéř;Q178197
kameník;Q17305500
accountmanager;Q339475
advokátníkoncipient;Q2982634
agrárníhistorička;Q17486321
agrárníhistorik;Q17486321
akademickýhudebník;Q19747285
akrobatickályžařka;Q18617021
akrobatickýlyžař;Q18617021
analytickáchemička;Q43668003
analytickýfilozof;Q18930418
analytickýchemik;Q43668003
anglikánskýkněz;Q3409375
anorganickýchemik;Q71116296
apoštolskýnuncius;Q157037
apoštolskývikář;Q15253909
architektonickýteoretik;Q17391659
asistentrežie;Q1757008
asistentrozhodčího;Q223291
asistentsoudce;Q883231
asistentučitele;Q2070313
asistentkarozhodčího;Q223291
atletickátrenérka;Q19827985
atletickýtrenér;Q19827985
atrakčníumělec;Q16009483
automobilovázávodnice;Q10349745
automobilovýzávodník;Q10349745
autorcestopisů;Q3579035
autordětskéliteratury;Q4853732
autordialogů;Q3026032
autorher;Q1544133
autorkomedií;Q11914886
autorkomiksů;Q715301
autormemoárů;Q11774156
autorpísní;Q753110
autorplakátů;Q739437
autorpředmluvy;Q19839393
autorscénickýchadaptací;Q1020593
autorsci-fi;Q18844224
autortragédií;Q22073916
autorkacestopisů;Q3579035
autorkadětskéliteratury;Q4853732
autorkaher;Q1544133
autorkakomedií;Q11914886
autorkakomiksů;Q715301
autorkamemoárů;Q11774156
autorkapísní;Q753110
autorkaplakátů;Q739437
autorkascénickýchadaptací;Q1020593
autorkasci-fi;Q18844224
baletnímistr;Q805253
baletnítanečník;Q805221
báňskáinženýrka;Q18524075
báňskýinženýr;Q18524075
báňskýzáchranář;Q67100953
behaviorálníterapeut;Q16746890
běžecnadlouhétratě;Q4439155
běžecnalyžích;Q13382608
běžecnastřednědlouhétratě;Q13381753
běžkyněnadlouhétratě;Q4439155
běžkyněnalyžích;Q13382608
běžkyněnastřednědlouhétratě;Q13381753
biatlonovátrenérka;Q19960661
biatlonovýtrenér;Q19960661
biskupkoadjutor;Q853982
biskupskývikář;Q201257
botanickáilustrátorka;Q3148760
botanickýilustrátor;Q3148760
bruslařnainlinebruslích;Q50259293
buněčnábioložka;Q15839136
buněčnýbiolog;Q15839136
burzovnímakléř;Q4182927
burzovnímakléřka;Q4182927
castingovárežisérka;Q1049296
castingovýrežisér;Q1049296
církevníhistorička;Q1743122
církevníhistorik;Q1743122
církevnísoudce;Q5332242
církevnísoudkyně;Q5332242
cirkusováartistka;Q17307272
cirkusovýartista;Q17307272
císařskýprinc;Q28495701
curatoraquarum;Q3007616
částicováfyzička;Q63017728
částicovýfyzik;Q63017728
člendozorčírady;Q63858690
daňováporadkyně;Q688576
daňovýporadce;Q688576
datováanalytička;Q77293133
datováspecialistka;Q29169143
datovýanalytik;Q77293133
datovýspecialista;Q29169143
dentálníhygienista;Q1079856
dentálníhygienistka;Q1079856
designérosvětlení;Q1823479
designéršperků;Q2519376
designérkašperků;Q2519376
dětskáherečka;Q970153
dětskápsychiatrička;Q28136886
dětskýpsychiatr;Q28136886
diplomovanýúčetní;Q1108818
dispečerleteckédopravy;Q5459329
divadelníherec;Q2259451
divadelníherečka;Q2259451
divadelníkritička;Q17337766
divadelníkritik;Q17337766
divadelnípedagog;Q2449921
divadelnípedagožka;Q2449921
divadelníproducent;Q1759246
divadelnírežisér;Q3387717
divadelnírežisérka;Q3387717
divadelníředitel;Q1776724
divadelníředitelka;Q1776724
drogovýdealer;Q3020602
duchovnísprávce;Q352507
důstojníkletectva;Q19934710
dvojitýagent;Q1058375
editornovin;Q17351648
editorkanovin;Q17351648
ekonomickáhistorička;Q17488363
ekonomickýexpert;Q11606480
ekonomickýhistorik;Q17488363
emocionálnípsycholog;Q16748751
evolučníbiolog;Q16063497
experimentálníbotanička;Q71127094
experimentálníbotanik;Q71127094
experimentálnífyzička;Q29909337
experimentálnífyzik;Q29909337
experimentálníhudebnice;Q19588578
experimentálníhudebník;Q19588578
experimentálníumělec;Q15977906
farmaceutickáchemička;Q71049973
farmaceutickýchemik;Q71049973
filmováarchitektka;Q2962070
filmovádokumentaristka;Q1235146
filmováherečka;Q10800557
filmovákritička;Q4220892
filmováproducentka;Q3282637
filmovárežisérka;Q2526255
filmováteoretička;Q17391605
filmovýarchitekt;Q2962070
filmovýdokumentarista;Q1235146
filmovýherec;Q10800557
filmovýhistorik;Q20971250
filmovýkritik;Q4220892
filmovýproducent;Q3282637
filmovýrežisér;Q2526255
filmovýteoretik;Q17391605
filmovývědec;Q4220878
filozofjazyka;Q18930236
filozofvěd;Q16389557
filozofkajazyka;Q18930236
filozofkavěd;Q16389557
finančníanalytička;Q1416279
finančníanalytik;Q1416279
finančníporadce;Q683476
finančníporadkyně;Q683476
fitnessinstruktor;Q8563456
florbalovátrenérka;Q26156291
foodkritik;Q1495660
forenznívědec;Q15941468
forenznívědkyně;Q15941468
fotbalovározhodčí;Q859528
fotbalovátrenérka;Q628099
fotbalovýrozhodčí;Q859528
fotbalovýtrenér;Q628099
fyzikálníchemička;Q16744668
fyzikálníchemik;Q16744668
grafickádesignérka;Q627325
grafickýdesignér;Q627325
gymnaziálníprofesor;Q1558050
hernínávrhář;Q3630699
hernínávrhářka;Q3630699
herníprogramátor;Q863368
historičkaarchitektury;Q11486702
historičkafilosofie;Q24265174
historičkakartografie;Q17488392
historičkaklasickéhostarověku;Q20873384
historičkalékařství;Q15985128
historičkamatematiky;Q17486330
historičkanovověku;Q17489339
historičkatance;Q56598083
historičkatechniky;Q17486338
historičkaumění;Q1792450
historikarchitektury;Q11486702
historikfilosofie;Q24265174
historikfotografie;Q59273517
historikkartografie;Q17488392
historiklékařství;Q15985128
historikmatematiky;Q17486330
historiknovověku;Q17489339
historikpráva;Q2135538
historiktance;Q56598083
historiktechniky;Q17486338
historikvědy;Q16063546
hlasováherečka;Q2405480
hlasovátrenérka;Q2350126
hlasovýherec;Q2405480
hlasovýtrenér;Q2350126
hlavnítrenér;Q3246315
hokejovátrenérka;Q5137576
hokejovýrozhodčí;Q1757103
hokejovýtrenér;Q5137576
horskývůdce;Q819677
hrudníchirurgie;Q2964004
hudebníaranžér;Q1643514
hudebníaranžérka;Q1643514
hudebníhistorička;Q20198542
hudebníhistorik;Q20198542
hudebníjednatel;Q3089940
hudebníjednatelka;Q3089940
hudebníkritička;Q1350157
hudebníkritik;Q1350157
hudebnípedagog;Q16145150
hudebnípedagožka;Q16145150
hudebníproducentka;Q183945
hudebnískladatel;Q36834
hudebnískladatelka;Q36834
hudebníteoretička;Q16031530
hudebníteoretik;Q16031530
hudebnívydavatel;Q222836
hudebnížurnalista;Q20669622
hudebnížurnalistka;Q20669622
hypotečníporadce;Q1278442
chemickátechnoložka;Q5090503
chemickýtechnolog;Q5090503
choreografkrasobruslení;Q55284884
choreografkakrasobruslení;Q55284884
chovatelkoní;Q16000367
chrámováprostituce;Q1413317
informačníinženýr;Q60461982
informačníinženýrka;Q60461982
informačnímanažer;Q60462007
informačnípracovnice;Q1662485
informačnípracovník;Q1662485
inlinehokejista;Q65697958
investigativníreportér;Q15931838
investigativníreportérka;Q15931838
inženýrchemie;Q7888586
inženýrkachemie;Q7888586
jadernáfyzička;Q16742096
jadernáchemička;Q71051447
jadernýfyzik;Q16742096
jadernýchemik;Q71051447
jazykovýtvůrce;Q1206912
jazzováhudebnice;Q15981151
jazzovýhudebník;Q15981151
jazzovýkytarista;Q6168364
jevištníiluzionista;Q15855449
kancelářskýúředník;Q738142
katolickýarcibiskup;Q48629921
katolickýbiskup;Q611644
katolickýkněz;Q250867
klasickáarcheoložka;Q15983985
klasickáfiloložka;Q16267607
klasickákytaristka;Q24067349
klasickýarcheolog;Q15983985
klasickýfilolog;Q16267607
klasickýkytarista;Q24067349
klinickápsycholožka;Q1113899
klinickýbiolog;Q2904166
klinickýpsycholog;Q1113899
komiksováscenáristka;Q11892507
komiksovýscenárista;Q11892507
konceptuálníumělec;Q21550489
konceptuálníumělkyně;Q21550489
koncertnímanažer;Q3533840
koncertnímistr;Q691031
kostýmnínávrhář;Q1323191
kostýmnínávrhářka;Q1323191
kreativníředitel;Q667982
kreativníředitelka;Q667982
kriketovýrozhodčí;Q2143894
kritičkaumění;Q4164507
kritikumění;Q4164507
kulturníantropolog;Q30131998
kulturníantropoložka;Q30131998
kulturníkritik;Q20020377
kurátorsbírky;Q674426
kurátorkasbírky;Q674426
kvantováchemička;Q66738131
kvantováoptička;Q71133415
kvantovýfyzik;Q16745601
kvantovýchemik;Q66738131
kvantovýoptik;Q71133415
lékařskýspisovatel;Q18533509
lesníinženýr;Q16021386
lesníinženýrka;Q16021386
leteckáinženýrka;Q10497074
leteckákonstruktérka;Q20972719
leteckýinženýr;Q10497074
leteckýkapitán;Q1146304
leteckýkonstruktér;Q20972719
leteckýpozorovatel;Q4698345
letovýchirurg;Q17014120
letovýinstruktor;Q379318
literárníhistorička;Q13570226
literárníhistorik;Q13570226
literárníkritička;Q4263842
literárníkritik;Q4263842
literárnípřekladatel;Q9363889
literárnípřekladatelka;Q9363889
literárníteoretička;Q15962340
literárníteoretik;Q15962340
literárnívědec;Q17167049
literárnívědkyně;Q17167049
lodníinženýr;Q1644847
lodníinženýrka;Q1644847
lodníkonstruktér;Q2860259
maratonskáběžkyně;Q13382460
maratonskýběžec;Q13382460
materiálovávědkyně;Q21329070
materiálovývědec;Q21329070
mediálníkritik;Q19251029
ministerskýúředník;Q1937003
mistrynězvuku;Q2442108
moderátorzpráv;Q270389
moderátorkazpráv;Q270389
modernígymnastka;Q24037210
modernípětibojař;Q15972912
modernípětibojařka;Q15972912
módníeditor;Q5436767
módníeditorka;Q5436767
módnífotograf;Q19698265
módnínávrhář;Q3501317
módnínávrhářka;Q3501317
módnístylista;Q3237618
módnístylistka;Q3237618
molekulárníbiolog;Q15839206
molekulárníbioložka;Q15839206
molekulárnígenetička;Q15839158
molekulárnígenetik;Q15839158
mořskábioložka;Q3640160
mořskýbiolog;Q3640160
motivačnířečník;Q15982858
motocyklovázávodnice;Q3014296
motocyklovýzávodník;Q3014296
náboženskáhistorička;Q17488357
náboženskýhistorik;Q17488357
námořnídůstojník;Q10669499
nemocničníkaplan;Q16335867
nemocničníkaplanka;Q16335867
normativnílingvista;Q61963619
normativnílingvistka;Q61963619
notářskýkoncipient;Q319341
novinářskáfotografka;Q957729
obchodnímanažerka;Q2961975
obchodníředitelka;Q2961975
obchodníksuměním;Q173950
odbornáasistentka;Q5669847
odbornicenagender;Q63952000
odbornicenavýživu;Q2576499
odborníknagender;Q63952000
odborníknavýživu;Q2576499
odbornýasistent;Q5669847
odbornýlékař;Q3332438
odpovědnýredaktor;Q55836388
okresníškolníinspektor;Q66316852
opernípěvec;Q2865819
opernípěvkyně;Q2865819
opernírežisér;Q28054786
opernírežisérka;Q28054786
opernískladatel;Q21680731
orientačníběžec;Q13581129
orientačníběžkyně;Q13581129
orientálnítanečnice;Q5420718
patentovýzástupce;Q84324236
pedagogickýpracovník;Q64016603
plastickýchirurg;Q5770349
plážovávolejbalistka;Q17361156
plážovýfotbalista;Q21057452
plážovývolejbalista;Q17361156
podnikovýprávník;Q15056889
politickákomentátorka;Q11499163
politickáspisovatelka;Q15958642
politickýfilozof;Q18930007
politickýgeograf;Q52386692
politickýkomentátor;Q11499163
politickýnovinář;Q15973695
politickýporadce;Q8125919
politickýspisovatel;Q15958642
politickýteoretik;Q15994177
popularizátorvědy;Q15143191
popularizátorkavědy;Q15143191
porodníasistentka;Q185196
portrétnífotograf;Q2544530
portrétnímalíř;Q2180411
portrétnímalířka;Q2180411
pouličníumělec;Q2914170
pouličníumělkyně;Q2914170
pozemníhokejista;Q10843263
pozemníhokejistka;Q10843263
prmanažer;Q4178004
prmanažerka;Q4178004
praktickásestra;Q1078096
praktickýlékař;Q6500773
právníasistent;Q620413
právníasistentka;Q620413
právníhistorička;Q2135538
právníporadkyně;Q2664701
právnívědec;Q16012028
právnívědkyně;Q16012028
právnízástupce;Q758225
právnízástupkyně;Q758225
producentkafilmů;Q3282637
produktovýmanažer;Q2552738
profesionálnígolfista;Q490253
profesionálnígolfistka;Q490253
profesionálníwrestler;Q13474373
profesionálníwrestlerka;Q13474373
projektovýmanažer;Q816432
provozníředitel;Q623279
provozníředitelka;Q623279
průmyslovýdesigner;Q11287574
průmyslovýmechanik;Q1662081
přednostastanice;Q2962020
půdníbiolog;Q70347046
půdníbioložka;Q70347046
radiologickýasistent;Q12048588
rallyovýzávodník;Q10842936
realitnímakléř;Q519076
realitnímakléřka;Q519076
redakčníkarikaturista;Q3024627
redakčníkarikaturistka;Q3024627
referenčníknihovník;Q60462065
reportážnífotografka;Q957729
reprezentačnítrenér;Q1969425
reprezentačnítrenérka;Q1969425
režiséranimace;Q779815
rozhlasovámoderátorka;Q2722764
rozhlasováproducentka;Q3406651
rozhlasovýmoderátor;Q2722764
rozhlasovýproducent;Q3406651
ředitelmuzea;Q22132694
ředitelškoly;Q1056391
ředitelkamuzea;Q22132694
řeholníkanovník;Q89566537
řidičautobusu;Q829020
řidičkamionu;Q508846
řidičtramvaje;Q3566741
řidičkaautobusu;Q829020
řidičkakamionu;Q508846
sexuálnípedagog;Q21507004
sexuálnípedagožka;Q21507004
silničnícyklista;Q52217314
silničnícyklistka;Q52217314
silovásportovkyně;Q7623231
silovýsportovec;Q7623231
sjezdovályžařka;Q4144610
sjezdovýlyžař;Q4144610
skladatelfilmovéhudby;Q1415090
skladatelklasickéhudby;Q21680663
skladatelkafilmovéhudby;Q1415090
skladatelkaklasickéhudby;Q21680663
sklářskávýtvarnice;Q2865798
sklářskývýtvarník;Q2865798
sladkovodníbiolog;Q14556953
sociálnígeograf;Q84077978
sociálnígeografka;Q84077978
sociálníhistorička;Q17504992
sociálníhistorik;Q17504992
sociálnípedagog;Q45090899
sociálnípráce;Q205398
sociálnípracovnice;Q7019111
sociálnípracovník;Q7019111
sociálnípsycholog;Q10672931
sociálnípsycholožka;Q10672931
softwarováarchitektka;Q1548249
softwarováinženýrka;Q1709010
softwarovýarchitekt;Q1548249
softwarovýinženýr;Q1709010
soudníexekutor;Q2005653
soudníexekutorka;Q2005653
soudnítlumočník;Q25502757
soudníznalec;Q663272
soudníznalkyně;Q663272
soukromýdetektiv;Q1058617
speciálnípedagog;Q1030095
speciálnípedagožka;Q1030095
spisovatelliteraturyfaktu;Q15980158
spisovatelkaliteraturyfaktu;Q15980158
sportovnífunkcionář;Q15986539
sportovnífunkcionářka;Q15986539
sportovnígymnasta;Q13381572
sportovnígymnastka;Q13381572
sportovníhistorička;Q17504998
sportovníhistorik;Q17504998
sportovníkomentátor;Q2986228
sportovníkomentátorka;Q2986228
sportovnímanažer;Q26481809
sportovnínovinář;Q13219447
sportovnínovinářka;Q13219447
sportovnípilot;Q51093963
sportovnístřelec;Q17486376
sportovnístřelkyně;Q17486376
sportovnívědec;Q19587958
sportovnívědkyně;Q19587958
správcedatabáze;Q1078262
stand-upkomička;Q18545066
stand-upkomik;Q18545066
státnítajemník;Q12781866
státnízástupkyně;Q600751
stavebnídělník;Q811122
stavebnídozor;Q811459
stavebníinženýr;Q13582652
stavebníinženýrka;Q13582652
stíhacípilot;Q618694
stíhacípilotka;Q618694
stolnítenista;Q13382519
stolnítenistka;Q13382519
strojníinženýr;Q1906857
strojníinženýrka;Q1906857
středoškolskáučitelka;Q5758653
středoškolskýučitel;Q5758653
systémováinženýrka;Q1572123
systémovýadministrátor;Q327353
systémovýarchitekt;Q7663860
systémovýinženýr;Q1572123
systémovýknihovník;Q60462085
šachovýrozhodčí;Q2229544
šachovýteoretik;Q15958307
šachovýtrenér;Q2106721
televizníherec;Q10798782
televizníherečka;Q10798782
televizníhlasatel;Q947873
televizníhlasatelka;Q947873
televiznímeteorolog;Q1154500
televizníproducent;Q578109
televizníproducentka;Q578109
televiznírežisér;Q2059704
televiznírežisérka;Q2059704
tenisovátrenérka;Q13219424
tenisovýrozhodčí;Q3502546
tenisovýtrenér;Q13219424
teoretickábioložka;Q16270720
teoretickáfyzička;Q19350898
teoretickýbiolog;Q16270720
teoretickýfyzik;Q19350898
teoretičkaumění;Q17391638
teoretikumění;Q17391638
textilnínávrhář;Q18611810
textilnínávrhářka;Q18611810
textilnívýtvarnice;Q10694573
textilnívýtvarník;Q10694573
tiskovámluvčí;Q2358549
tiskovýmluvčí;Q2358549
učitelhudby;Q2675537
učitelnáboženství;Q268190
uměleckáfotografka;Q12166078
uměleckýfotograf;Q12166078
uměleckýpedagog;Q15977927
uměleckýproducent;Q47541952
uměleckýředitel;Q4801269
uměleckývedoucí;Q1797162
univerzitníadministrátor;Q21281706
válečnáfotografka;Q11496048
válečnázpravodajka;Q164236
válečnýfotograf;Q11496048
válečnýzpravodaj;Q164236
vědeckáspisovatelka;Q3745071
vědeckýilustrátor;Q19507792
vědeckýspisovatel;Q3745071
vedoucíoddělení;Q334473
veterinárnílékař;Q202883
veterinárnílékařka;Q202883
vězeňskýkaplan;Q10500764
vězeňskýpracovník;Q311396
videoblogger;Q4110598
vodnílyžař;Q12340540
vodnílyžařka;Q12340540
vojákzpovolání;Q829064
vojenskáhistorička;Q1493121
vojenskálékařka;Q4002666
vojenskáosoba;Q47064
vojenskávelitelka;Q11545923
vojenskýhistorik;Q1493121
vojenskýkaplan;Q918824
vojenskýlékař;Q4002666
vojenskýletec;Q408832
vojenskývelitel;Q11545923
výchovnýporadce;Q44326516
výkonnáproducentka;Q1053574
výkonnýproducent;Q1053574
výrobcehudebníchnástrojů;Q1955150
výrobceklavírů;Q885122
výrobcekytar;Q450202
výrobkyněhudebníchnástrojů;Q1955150
vysokoškolskáučitelka;Q1622272
vysokoškolskýučitel;Q1622272
vývojářpočítačovýchher;Q58287519
vývojářvideoher;Q18882335
vývojářkapočítačovýchher;Q58287519
vývojářkavideoher;Q18882335
vývojovábioložka;Q15839135
vývojovýbiolog;Q15839135
vzdělávacíporadce;Q20650482
webovávývojářka;Q6859454
webovývývojář;Q6859454
wikipedistarezident;Q3809586
zahradníarchitekt;Q15432439
zahradníarchitektka;Q15432439
zahraničnízpravodaj;Q18190897
závodnípilot;Q61043082
zdravotníklaun;Q12040660
zdravotnickázáchranářka;Q330204
zdravotnickýpracovník;Q11974939
zdravotnickýzáchranář;Q330204
zemědělskáinženýrka;Q10272925
zemědělskýinženýr;Q10272925
zpravodajskádůstojnice;Q5121444
zpravodajskáfotografka;Q957729
zpravodajskýdůstojník;Q5121444
zubnílékař;Q27349
zubnílékařka;Q27349
zubnítechnik;Q144075
zvukováinženýrka;Q128124
zvukovýinženýr;Q128124
železničníinženýr;Q66711686
železničníinženýrka;Q66711686
železničníprůvodčí;Q2962041
žurnalistickáfotografka;Q957729
řezník;Q329737
